17 - 29, *, *, married, *, *, male, *, 99793
44 - 46, *, *, married, *, *, male, *, 38088
44 - 46, *, *, married, *, *, male, *, 42065
44 - 46, *, *, married, *, *, male, *, 58771
44 - 46, *, *, married, *, *, male, *, 35199
44 - 46, *, *, married, *, *, male, *, 82110
44 - 46, *, *, married, *, *, male, *, 92493
44 - 46, *, *, married, *, *, male, *, 43334
44 - 46, *, *, married, *, *, male, *, 59963
44 - 46, *, *, married, *, *, male, *, 45334
44 - 46, *, *, married, *, *, male, *, 58304
44 - 46, *, *, married, *, *, male, *, 47430
44 - 46, *, *, married, *, *, male, *, 45896
44 - 46, *, *, married, *, *, male, *, 83842
44 - 46, *, *, married, *, *, male, *, 79137
44 - 46, *, *, married, *, *, male, *, 53018
44 - 46, *, *, married, *, *, male, *, 117347
44 - 46, *, *, married, *, *, male, *, 92815
44 - 46, *, *, married, *, *, male, *, 90557
44 - 46, *, *, married, *, *, male, *, 96276
44 - 46, *, *, married, *, *, male, *, 90893
44 - 46, *, *, married, *, *, male, *, 62007
44 - 46, *, *, married, *, *, male, *, 52530
44 - 46, *, *, married, *, *, male, *, 79970
44 - 46, *, *, married, *, *, male, *, 75596
44 - 46, *, *, married, *, *, male, *, 16073
44 - 46, *, *, married, *, *, male, *, 102560
44 - 46, *, *, married, *, *, male, *, 98925
44 - 46, *, *, married, *, *, male, *, 67451
44 - 46, *, *, married, *, *, male, *, 94774
44 - 46, *, *, married, *, *, male, *, 20345
44 - 46, *, *, married, *, *, male, *, 61618
44 - 46, *, *, married, *, *, male, *, 42143
44 - 46, *, *, married, *, *, male, *, 73984
44 - 46, *, *, married, *, *, male, *, 101096
44 - 46, *, *, married, *, *, male, *, 49209
44 - 46, *, *, married, *, *, male, *, 80110
44 - 46, *, *, married, *, *, male, *, 71494
44 - 46, *, *, married, *, *, male, *, 69287
44 - 46, *, *, married, *, *, male, *, 63959
44 - 46, *, *, married, *, *, male, *, 72011
44 - 46, *, *, married, *, *, male, *, 84466
44 - 46, *, *, married, *, *, male, *, 56933
44 - 46, *, *, married, *, *, male, *, 86332
44 - 46, *, *, married, *, *, male, *, 54110
44 - 46, *, *, married, *, *, male, *, 69928
44 - 46, *, *, married, *, *, male, *, 99438
44 - 46, *, *, married, *, *, male, *, 72198
44 - 46, *, *, married, *, *, male, *, 136212
44 - 46, *, *, married, *, *, male, *, 119296
44 - 46, *, *, married, *, *, male, *, 60557
44 - 46, *, *, married, *, *, male, *, 56333
44 - 46, *, *, married, *, *, male, *, 94626
44 - 46, *, *, married, *, *, male, *, 71617
44 - 46, *, *, married, *, *, male, *, 48521
44 - 46, *, *, married, *, *, male, *, 85125
44 - 46, *, *, married, *, *, male, *, 64965
44 - 46, *, *, married, *, *, male, *, 69459
44 - 46, *, *, married, *, *, male, *, 47627
44 - 46, *, *, married, *, *, male, *, 35577
44 - 46, *, *, married, *, *, male, *, 65884
44 - 46, *, *, married, *, *, male, *, 61752
44 - 46, *, *, married, *, *, male, *, 70954
44 - 46, *, *, married, *, *, male, *, 46238
44 - 46, *, *, married, *, *, male, *, 90084
44 - 46, *, *, married, *, *, male, *, 75476
44 - 46, *, *, married, *, *, male, *, 75360
44 - 46, *, *, married, *, *, male, *, 58555
44 - 46, *, *, married, *, *, male, *, 50996
44 - 46, *, *, married, *, *, male, *, 65088
44 - 46, *, *, married, *, *, male, *, 107272
44 - 46, *, *, married, *, *, male, *, 111393
44 - 46, *, *, married, *, *, male, *, 10788
44 - 46, *, *, married, *, *, male, *, 32149
44 - 46, *, *, married, *, *, male, *, 43006
44 - 46, *, *, married, *, *, male, *, 65798
44 - 46, *, *, married, *, *, male, *, 41891
44 - 46, *, *, married, *, *, male, *, 59525
44 - 46, *, *, married, *, *, male, *, 68472
44 - 46, *, *, married, *, *, male, *, 75566
44 - 46, *, *, married, *, *, male, *, 69922
44 - 46, *, *, married, *, *, male, *, 78177
44 - 46, *, *, married, *, *, male, *, 118669
44 - 46, *, *, married, *, *, male, *, 90231
44 - 46, *, *, married, *, *, male, *, 84548
44 - 46, *, *, married, *, *, male, *, 44460
44 - 46, *, *, married, *, *, male, *, 50699
44 - 46, *, *, married, *, *, male, *, 50465
44 - 46, *, *, married, *, *, male, *, 78637
44 - 46, *, *, married, *, *, male, *, 67631
44 - 46, *, *, married, *, *, male, *, 96334
44 - 46, *, *, married, *, *, male, *, 83819
44 - 46, *, *, married, *, *, male, *, 73852
44 - 46, *, *, married, *, *, male, *, 93062
44 - 46, *, *, married, *, *, male, *, 89672
44 - 46, *, *, married, *, *, male, *, 70049
44 - 46, *, *, married, *, *, male, *, 52154
44 - 46, *, *, married, *, *, male, *, 49283
44 - 46, *, *, married, *, *, male, *, 64094
44 - 46, *, *, married, *, *, male, *, 55036
44 - 46, *, *, married, *, *, male, *, 36273
44 - 46, *, *, married, *, *, male, *, 81369
44 - 46, *, *, married, *, *, male, *, 81354
44 - 46, *, *, married, *, *, male, *, 61365
44 - 46, *, *, married, *, *, male, *, 36624
44 - 46, *, *, married, *, *, male, *, 102605
44 - 46, *, *, married, *, *, male, *, 75143
44 - 46, *, *, married, *, *, male, *, 72293
44 - 46, *, *, married, *, *, male, *, 78597
44 - 46, *, *, married, *, *, male, *, 132485
44 - 46, *, *, married, *, *, male, *, 74353
44 - 46, *, *, married, *, *, male, *, 70752
44 - 46, *, *, married, *, *, male, *, 134026
44 - 46, *, *, married, *, *, male, *, 83753
44 - 46, *, *, married, *, *, male, *, 72309
44 - 46, *, *, married, *, *, male, *, 85087
44 - 46, *, *, married, *, *, male, *, 73407
44 - 46, *, *, married, *, *, male, *, 42968
44 - 46, *, *, married, *, *, male, *, 75894
44 - 46, *, *, married, *, *, male, *, 62053
44 - 46, *, *, married, *, *, male, *, 102235
44 - 46, *, *, married, *, *, male, *, 58064
44 - 46, *, *, married, *, *, male, *, 81231
44 - 46, *, *, married, *, *, male, *, 35039
44 - 46, *, *, married, *, *, male, *, 120524
44 - 46, *, *, married, *, *, male, *, 45412
44 - 46, *, *, married, *, *, male, *, 96618
44 - 46, *, *, married, *, *, male, *, 77489
44 - 46, *, *, married, *, *, male, *, 92887
44 - 46, *, *, married, *, *, male, *, 62838
44 - 46, *, *, married, *, *, male, *, 105895
44 - 46, *, *, married, *, *, male, *, 135984
44 - 46, *, *, married, *, *, male, *, 36617
44 - 46, *, *, married, *, *, male, *, 90048
44 - 46, *, *, married, *, *, male, *, 77082
44 - 46, *, *, married, *, *, male, *, 50244
44 - 46, *, *, married, *, *, male, *, 43797
44 - 46, *, *, married, *, *, male, *, 40691
44 - 46, *, *, married, *, *, male, *, 106149
44 - 46, *, *, married, *, *, male, *, 50213
44 - 46, *, *, married, *, *, male, *, 101998
44 - 46, *, *, married, *, *, male, *, 89692
44 - 46, *, *, married, *, *, male, *, 57833
44 - 46, *, *, married, *, *, male, *, 48283
44 - 46, *, *, married, *, *, male, *, 102694
44 - 46, *, *, married, *, *, male, *, 63960
44 - 46, *, *, married, *, *, male, *, 101476
44 - 46, *, *, married, *, *, male, *, 114797
44 - 46, *, *, married, *, *, male, *, 88189
44 - 46, *, *, married, *, *, male, *, 75917
44 - 46, *, *, married, *, *, male, *, 100030
44 - 46, *, *, married, *, *, male, *, 108454
44 - 46, *, *, married, *, *, male, *, 102155
44 - 46, *, *, married, *, *, male, *, 79087
44 - 46, *, *, married, *, *, male, *, 61990
44 - 46, *, *, married, *, *, male, *, 53742
44 - 46, *, *, married, *, *, male, *, 44396
44 - 46, *, *, married, *, *, male, *, 58437
44 - 46, *, *, married, *, *, male, *, 50043
44 - 46, *, *, married, *, *, male, *, 117124
44 - 46, *, *, married, *, *, male, *, 68321
44 - 46, *, *, married, *, *, male, *, 139517
44 - 46, *, *, married, *, *, male, *, 69472
44 - 46, *, *, married, *, *, male, *, 130201
44 - 46, *, *, married, *, *, male, *, 66473
44 - 46, *, *, married, *, *, male, *, 110886
44 - 46, *, *, married, *, *, male, *, 56414
44 - 46, *, *, married, *, *, male, *, 132786
44 - 46, *, *, married, *, *, male, *, 86461
44 - 46, *, *, married, *, *, male, *, 95138
44 - 46, *, *, married, *, *, male, *, 118697
44 - 46, *, *, married, *, *, male, *, 121733
44 - 46, *, *, married, *, *, male, *, 32223
44 - 46, *, *, married, *, *, male, *, 77531
44 - 46, *, *, married, *, *, male, *, 80892
44 - 46, *, *, married, *, *, male, *, 93916
44 - 46, *, *, married, *, *, male, *, 80165
44 - 46, *, *, married, *, *, male, *, 99132
44 - 46, *, *, married, *, *, male, *, 64161
44 - 46, *, *, married, *, *, male, *, 85128
44 - 46, *, *, married, *, *, male, *, 105751
44 - 46, *, *, married, *, *, male, *, 45119
44 - 46, *, *, married, *, *, male, *, 77782
44 - 46, *, *, married, *, *, male, *, 55331
44 - 46, *, *, married, *, *, male, *, 46776
44 - 46, *, *, married, *, *, male, *, 103564
44 - 46, *, *, married, *, *, male, *, 110506
44 - 46, *, *, married, *, *, male, *, 76878
44 - 46, *, *, married, *, *, male, *, 47467
44 - 46, *, *, married, *, *, male, *, 90397
44 - 46, *, *, married, *, *, male, *, 73249
44 - 46, *, *, married, *, *, male, *, 55166
44 - 46, *, *, married, *, *, male, *, 44152
44 - 46, *, *, married, *, *, male, *, 74936
44 - 46, *, *, married, *, *, male, *, 116592
44 - 46, *, *, married, *, *, male, *, 90735
44 - 46, *, *, married, *, *, male, *, 102858
44 - 46, *, *, married, *, *, male, *, 67210
44 - 46, *, *, married, *, *, male, *, 59841
44 - 46, *, *, married, *, *, male, *, 59173
44 - 46, *, *, married, *, *, male, *, 97534
44 - 46, *, *, married, *, *, male, *, 62029
44 - 46, *, *, married, *, *, male, *, 94785
44 - 46, *, *, married, *, *, male, *, 132575
44 - 46, *, *, married, *, *, male, *, 58544
44 - 46, *, *, married, *, *, male, *, 59687
44 - 46, *, *, married, *, *, male, *, 53872
44 - 46, *, *, married, *, *, male, *, 114783
44 - 46, *, *, married, *, *, male, *, 109983
44 - 46, *, *, married, *, *, male, *, 123533
44 - 46, *, *, married, *, *, male, *, 115940
44 - 46, *, *, married, *, *, male, *, 50496
44 - 46, *, *, married, *, *, male, *, 119320
44 - 46, *, *, married, *, *, male, *, 127229
44 - 46, *, *, married, *, *, male, *, 114686
44 - 46, *, *, married, *, *, male, *, 77115
44 - 46, *, *, married, *, *, male, *, 59896
44 - 46, *, *, married, *, *, male, *, 117925
44 - 46, *, *, married, *, *, male, *, 40711
44 - 46, *, *, married, *, *, male, *, 97079
44 - 46, *, *, married, *, *, male, *, 96424
44 - 46, *, *, married, *, *, male, *, 93894
44 - 46, *, *, married, *, *, male, *, 110736
44 - 46, *, *, married, *, *, male, *, 54546
44 - 46, *, *, married, *, *, male, *, 84649
44 - 46, *, *, married, *, *, male, *, 123310
44 - 46, *, *, married, *, *, male, *, 85140
44 - 46, *, *, married, *, *, male, *, 75182
44 - 46, *, *, married, *, *, male, *, 93862
44 - 46, *, *, married, *, *, male, *, 81664
44 - 46, *, *, married, *, *, male, *, 90158
44 - 46, *, *, married, *, *, male, *, 57046
44 - 46, *, *, married, *, *, male, *, 52489
44 - 46, *, *, married, *, *, male, *, 68959
44 - 46, *, *, married, *, *, male, *, 85456
44 - 46, *, *, married, *, *, male, *, 97894
44 - 46, *, *, married, *, *, male, *, 96228
44 - 46, *, *, married, *, *, male, *, 65694
44 - 46, *, *, married, *, *, male, *, 75319
44 - 46, *, *, married, *, *, male, *, 110505
44 - 46, *, *, married, *, *, male, *, 49575
44 - 46, *, *, married, *, *, male, *, 54364
44 - 46, *, *, married, *, *, male, *, 73885
44 - 46, *, *, married, *, *, male, *, 70921
44 - 46, *, *, married, *, *, male, *, 43404
44 - 46, *, *, married, *, *, male, *, 51327
44 - 46, *, *, married, *, *, male, *, 95043
44 - 46, *, *, married, *, *, male, *, 108691
44 - 46, *, *, married, *, *, male, *, 77682
44 - 46, *, *, married, *, *, male, *, 116728
44 - 46, *, *, married, *, *, male, *, 42947
44 - 46, *, *, married, *, *, male, *, 92303
44 - 46, *, *, married, *, *, male, *, 122421
44 - 46, *, *, married, *, *, male, *, 54683
44 - 46, *, *, married, *, *, male, *, 73467
44 - 46, *, *, married, *, *, male, *, 80658
44 - 46, *, *, married, *, *, male, *, 70888
44 - 46, *, *, married, *, *, male, *, 59553
44 - 46, *, *, married, *, *, male, *, 114801
44 - 46, *, *, married, *, *, male, *, 61512
44 - 46, *, *, married, *, *, male, *, 93617
44 - 46, *, *, married, *, *, male, *, 87299
44 - 46, *, *, married, *, *, male, *, 73988
44 - 46, *, *, married, *, *, male, *, 100486
44 - 46, *, *, married, *, *, male, *, 46221
44 - 46, *, *, married, *, *, male, *, 49152
44 - 46, *, *, married, *, *, male, *, 115809
44 - 46, *, *, married, *, *, male, *, 43332
44 - 46, *, *, married, *, *, male, *, 83257
44 - 46, *, *, married, *, *, male, *, 80279
44 - 46, *, *, married, *, *, male, *, 77052
44 - 46, *, *, married, *, *, male, *, 64493
44 - 46, *, *, married, *, *, male, *, 75335
44 - 46, *, *, married, *, *, male, *, 48493
44 - 46, *, *, married, *, *, male, *, 86244
44 - 46, *, *, married, *, *, male, *, 60322
44 - 46, *, *, married, *, *, male, *, 55974
44 - 46, *, *, married, *, *, male, *, 107616
44 - 46, *, *, married, *, *, male, *, 67799
44 - 46, *, *, married, *, *, male, *, 75513
44 - 46, *, *, married, *, *, male, *, 58001
44 - 46, *, *, married, *, *, male, *, 48350
44 - 46, *, *, married, *, *, male, *, 80650
44 - 46, *, *, married, *, *, male, *, 92434
44 - 46, *, *, married, *, *, male, *, 109623
44 - 46, *, *, married, *, *, male, *, 80260
44 - 46, *, *, married, *, *, male, *, 57820
44 - 46, *, *, married, *, *, male, *, 114253
44 - 46, *, *, married, *, *, male, *, 71845
44 - 46, *, *, married, *, *, male, *, 59465
44 - 46, *, *, married, *, *, male, *, 139558
44 - 46, *, *, married, *, *, male, *, 80614
44 - 46, *, *, married, *, *, male, *, 76265
44 - 46, *, *, married, *, *, male, *, 74273
44 - 46, *, *, married, *, *, male, *, 74334
44 - 46, *, *, married, *, *, male, *, 131306
44 - 46, *, *, married, *, *, male, *, 36157
44 - 46, *, *, married, *, *, male, *, 111507
44 - 46, *, *, married, *, *, male, *, 71035
44 - 46, *, *, married, *, *, male, *, 102487
44 - 46, *, *, married, *, *, male, *, 101943
44 - 46, *, *, married, *, *, male, *, 119695
44 - 46, *, *, married, *, *, male, *, 131984
44 - 46, *, *, married, *, *, male, *, 110908
44 - 46, *, *, married, *, *, male, *, 50872
44 - 46, *, *, married, *, *, male, *, 52531
44 - 46, *, *, married, *, *, male, *, 132047
44 - 46, *, *, married, *, *, male, *, 92200
44 - 46, *, *, married, *, *, male, *, 48254
44 - 46, *, *, married, *, *, male, *, 85455
44 - 46, *, *, married, *, *, male, *, 113896
44 - 46, *, *, married, *, *, male, *, 59464
44 - 46, *, *, married, *, *, male, *, 102433
44 - 46, *, *, married, *, *, male, *, 85109
44 - 46, *, *, married, *, *, male, *, 42269
44 - 46, *, *, married, *, *, male, *, 77760
44 - 46, *, *, married, *, *, male, *, 53296
44 - 46, *, *, married, *, *, male, *, 69785
44 - 46, *, *, married, *, *, male, *, 84048
44 - 46, *, *, married, *, *, male, *, 68893
44 - 46, *, *, married, *, *, male, *, 86353
44 - 46, *, *, married, *, *, male, *, 119524
44 - 46, *, *, married, *, *, male, *, 64384
44 - 46, *, *, married, *, *, male, *, 86019
44 - 46, *, *, married, *, *, male, *, 74438
44 - 46, *, *, married, *, *, male, *, 38695
44 - 46, *, *, married, *, *, male, *, 52346
44 - 46, *, *, married, *, *, male, *, 65709
44 - 46, *, *, married, *, *, male, *, 109759
44 - 46, *, *, married, *, *, male, *, 84879
44 - 46, *, *, married, *, *, male, *, 107152
44 - 46, *, *, married, *, *, male, *, 116907
44 - 46, *, *, married, *, *, male, *, 86290
44 - 46, *, *, married, *, *, male, *, 59753
44 - 46, *, *, married, *, *, male, *, 74768
44 - 46, *, *, married, *, *, male, *, 68961
44 - 46, *, *, married, *, *, male, *, 57478
44 - 46, *, *, married, *, *, male, *, 52335
44 - 46, *, *, married, *, *, male, *, 113236
44 - 46, *, *, married, *, *, male, *, 114476
44 - 46, *, *, married, *, *, male, *, 85589
44 - 46, *, *, married, *, *, male, *, 85390
44 - 46, *, *, married, *, *, male, *, 67364
44 - 46, *, *, married, *, *, male, *, 73768
44 - 46, *, *, married, *, *, male, *, 55724
44 - 46, *, *, married, *, *, male, *, 68500
44 - 46, *, *, married, *, *, male, *, 48033
44 - 46, *, *, married, *, *, male, *, 49139
44 - 46, *, *, married, *, *, male, *, 43520
44 - 46, *, *, married, *, *, male, *, 110106
44 - 46, *, *, married, *, *, male, *, 71661
44 - 46, *, *, married, *, *, male, *, 118202
44 - 46, *, *, married, *, *, male, *, 84548
44 - 46, *, *, married, *, *, male, *, 69139
44 - 46, *, *, married, *, *, male, *, 57078
44 - 46, *, *, married, *, *, male, *, 62537
44 - 46, *, *, married, *, *, male, *, 58891
44 - 46, *, *, married, *, *, male, *, 87344
44 - 46, *, *, married, *, *, male, *, 104500
44 - 46, *, *, married, *, *, male, *, 57114
44 - 46, *, *, married, *, *, male, *, 70477
44 - 46, *, *, married, *, *, male, *, 36099
44 - 46, *, *, married, *, *, male, *, 87952
44 - 46, *, *, married, *, *, male, *, 41498
44 - 46, *, *, married, *, *, male, *, 80581
44 - 46, *, *, married, *, *, male, *, 41036
44 - 46, *, *, married, *, *, male, *, 76030
44 - 46, *, *, married, *, *, male, *, 100257
44 - 46, *, *, married, *, *, male, *, 36823
44 - 46, *, *, married, *, *, male, *, 57912
44 - 46, *, *, married, *, *, male, *, 45793
44 - 46, *, *, married, *, *, male, *, 87405
44 - 46, *, *, married, *, *, male, *, 69708
44 - 46, *, *, married, *, *, male, *, 50053
44 - 46, *, *, married, *, *, male, *, 70849
44 - 46, *, *, married, *, *, male, *, 68272
44 - 46, *, *, married, *, *, male, *, 63597
44 - 46, *, *, married, *, *, male, *, 55216
44 - 46, *, *, married, *, *, male, *, 36182
44 - 46, *, *, married, *, *, male, *, 74295
44 - 46, *, *, married, *, *, male, *, 52198
44 - 46, *, *, married, *, *, male, *, 40866
44 - 46, *, *, married, *, *, male, *, 93822
44 - 46, *, *, married, *, *, male, *, 70767
44 - 46, *, *, married, *, *, male, *, 50331
44 - 46, *, *, married, *, *, male, *, 65801
44 - 46, *, *, married, *, *, male, *, 48640
44 - 46, *, *, married, *, *, male, *, 52384
44 - 46, *, *, married, *, *, male, *, 78622
44 - 46, *, *, married, *, *, male, *, 83611
44 - 46, *, *, married, *, *, male, *, 88840
44 - 46, *, *, married, *, *, male, *, 61972
44 - 46, *, *, married, *, *, male, *, 93620
44 - 46, *, *, married, *, *, male, *, 39678
44 - 46, *, *, married, *, *, male, *, 78493
44 - 46, *, *, married, *, *, male, *, 44628
44 - 46, *, *, married, *, *, male, *, 47090
44 - 46, *, *, married, *, *, male, *, 65327
44 - 46, *, *, married, *, *, male, *, 58056
44 - 46, *, *, married, *, *, male, *, 92975
44 - 46, *, *, married, *, *, male, *, 92399
44 - 46, *, *, married, *, *, male, *, 42640
44 - 46, *, *, married, *, *, male, *, 37426
44 - 46, *, *, married, *, *, male, *, 95299
44 - 46, *, *, married, *, *, male, *, 62901
44 - 46, *, *, married, *, *, male, *, 49161
44 - 46, *, *, married, *, *, male, *, 41546
44 - 46, *, *, married, *, *, male, *, 71906
44 - 46, *, *, married, *, *, male, *, 74213
44 - 46, *, *, married, *, *, male, *, 111811
44 - 46, *, *, married, *, *, male, *, 56979
44 - 46, *, *, married, *, *, male, *, 51615
44 - 46, *, *, married, *, *, male, *, 89877
44 - 46, *, *, married, *, *, male, *, 62554
44 - 46, *, *, married, *, *, male, *, 86939
44 - 46, *, *, married, *, *, male, *, 32253
