20 - 26, *, pre-primary, married, *, *, *, *, 9363
60, non-government, pre-high-school, married, *, *, male, *, 29397
60, non-government, pre-high-school, married, *, *, male, *, 48452
61 - 62, non-government, pre-high-school, married, *, *, male, *, 41525
61 - 62, non-government, pre-high-school, married, *, *, male, *, 44793
61 - 62, non-government, pre-high-school, married, *, *, male, *, 31692
61 - 62, non-government, pre-high-school, married, *, *, male, *, 34655
61 - 62, non-government, pre-high-school, married, *, *, male, *, 82105
61 - 62, non-government, pre-high-school, married, *, *, male, *, 22513
61 - 62, non-government, pre-high-school, married, *, *, male, *, 35496
61 - 62, non-government, pre-high-school, married, *, *, male, *, 44256
61 - 62, non-government, pre-high-school, married, *, *, male, *, 65996
61 - 62, non-government, pre-high-school, married, *, *, male, *, 20965
61 - 62, non-government, pre-high-school, married, *, *, male, *, 12081
61 - 62, non-government, pre-high-school, married, *, *, male, *, 49654
61 - 62, non-government, pre-high-school, married, *, *, male, *, 65435
61 - 62, non-government, pre-high-school, married, *, *, male, *, 21475
61 - 62, non-government, pre-high-school, married, *, *, male, *, 49087
61 - 62, non-government, pre-high-school, married, *, *, male, *, 78523
61 - 62, non-government, pre-high-school, married, *, *, male, *, 55167
61 - 62, non-government, pre-high-school, married, *, *, male, *, 46012
61 - 62, non-government, pre-high-school, married, *, *, male, *, 26233
61 - 62, non-government, pre-high-school, married, *, *, male, *, 14847
61 - 62, non-government, pre-high-school, married, *, *, male, *, 44453
61 - 62, non-government, pre-high-school, married, *, *, male, *, 33564
61 - 62, non-government, pre-high-school, married, *, *, male, *, 68889
61 - 62, non-government, pre-high-school, married, *, *, male, *, 37740
61 - 62, non-government, pre-high-school, married, *, *, male, *, 23188
61 - 62, non-government, pre-high-school, married, *, *, male, *, 58814
61 - 62, non-government, pre-high-school, married, *, *, male, *, 71445
61 - 62, non-government, pre-high-school, married, *, *, male, *, 75283
61 - 62, non-government, pre-high-school, married, *, *, male, *, 35360
61 - 62, non-government, pre-high-school, married, *, *, male, *, 30619
61 - 62, non-government, pre-high-school, married, *, *, male, *, 78229
61 - 62, non-government, pre-high-school, married, *, *, male, *, 23582
61 - 62, non-government, pre-high-school, married, *, *, male, *, 43963
61 - 62, non-government, pre-high-school, married, *, *, male, *, 16175
61 - 62, non-government, pre-high-school, married, *, *, male, *, 66787
61 - 62, non-government, pre-high-school, married, *, *, male, *, 38406
61 - 62, non-government, pre-high-school, married, *, *, male, *, 66291
61 - 62, non-government, pre-high-school, married, *, *, male, *, 15184
61 - 62, non-government, pre-high-school, married, *, *, male, *, 41572
61 - 62, non-government, pre-high-school, married, *, *, male, *, 30348
61 - 62, non-government, pre-high-school, married, *, *, male, *, 22352
61 - 62, non-government, pre-high-school, married, *, *, male, *, 20742
61 - 62, non-government, pre-high-school, married, *, *, male, *, 30657
61 - 62, non-government, pre-high-school, married, *, *, male, *, 40657
61 - 62, non-government, pre-high-school, married, *, *, male, *, 67058
61 - 62, non-government, pre-high-school, married, *, *, male, *, 56728
61 - 62, non-government, pre-high-school, married, *, *, male, *, 46287
61 - 62, non-government, pre-high-school, married, *, *, male, *, 39834
61 - 62, non-government, pre-high-school, married, *, *, male, *, 20138
63 - 64, non-government, pre-high-school, married, *, *, male, *, 63311
63 - 64, non-government, pre-high-school, married, *, *, male, *, 35361
63 - 64, non-government, pre-high-school, married, *, *, male, *, 44552
63 - 64, non-government, pre-high-school, married, *, *, male, *, 74312
63 - 64, non-government, pre-high-school, married, *, *, male, *, 65428
63 - 64, non-government, pre-high-school, married, *, *, male, *, 44760
63 - 64, non-government, pre-high-school, married, *, *, male, *, 45665
63 - 64, non-government, pre-high-school, married, *, *, male, *, 44052
63 - 64, non-government, pre-high-school, married, *, *, male, *, 48183
63 - 64, non-government, pre-high-school, married, *, *, male, *, 29084
63 - 64, non-government, pre-high-school, married, *, *, male, *, 48351
63 - 64, non-government, pre-high-school, married, *, *, male, *, 28140
63 - 64, non-government, pre-high-school, married, *, *, male, *, 31773
63 - 64, non-government, pre-high-school, married, *, *, male, *, 89894
63 - 64, non-government, pre-high-school, married, *, *, male, *, 43481
63 - 64, non-government, pre-high-school, married, *, *, male, *, 35097
63 - 64, non-government, pre-high-school, married, *, *, male, *, 34445
63 - 64, non-government, pre-high-school, married, *, *, male, *, 41499
63 - 64, non-government, pre-high-school, married, *, *, male, *, 22180
63 - 64, non-government, pre-high-school, married, *, *, male, *, 24027
63 - 64, non-government, pre-high-school, married, *, *, male, *, 14845
63 - 64, non-government, pre-high-school, married, *, *, male, *, 15203
63 - 64, non-government, pre-high-school, married, *, *, male, *, 53298
63 - 64, non-government, pre-high-school, married, *, *, male, *, 53886
63 - 64, non-government, pre-high-school, married, *, *, male, *, 27473
63 - 64, non-government, pre-high-school, married, *, *, male, *, 58860
63 - 64, non-government, pre-high-school, married, *, *, male, *, 57169
63 - 64, non-government, pre-high-school, married, *, *, male, *, 63017
63 - 64, non-government, pre-high-school, married, *, *, male, *, 36176
63 - 64, non-government, pre-high-school, married, *, *, male, *, 30535
63 - 64, non-government, pre-high-school, married, *, *, male, *, 50784
63 - 64, non-government, pre-high-school, married, *, *, male, *, 49306
63 - 64, non-government, pre-high-school, married, *, *, male, *, 76901
63 - 64, non-government, pre-high-school, married, *, *, male, *, 71611
63 - 64, non-government, pre-high-school, married, *, *, male, *, 31835
63 - 64, non-government, pre-high-school, married, *, *, male, *, 49108
63 - 64, non-government, pre-high-school, married, *, *, male, *, 25191
63 - 64, non-government, pre-high-school, married, *, *, male, *, 60080
63 - 64, non-government, pre-high-school, married, *, *, male, *, 62792
63 - 64, non-government, pre-high-school, married, *, *, male, *, 43072
63 - 64, non-government, pre-high-school, married, *, *, male, *, 61768
63 - 64, non-government, pre-high-school, married, *, *, male, *, 26202
63 - 64, non-government, pre-high-school, married, *, *, male, *, 41071
65 - 69, non-government, pre-high-school, married, *, *, male, *, 67776
65 - 69, non-government, pre-high-school, married, *, *, male, *, 29224
65 - 69, non-government, pre-high-school, married, *, *, male, *, 41781
65 - 69, non-government, pre-high-school, married, *, *, male, *, 40255
65 - 69, non-government, pre-high-school, married, *, *, male, *, 44796
65 - 69, non-government, pre-high-school, married, *, *, male, *, 27472
65 - 69, non-government, pre-high-school, married, *, *, male, *, 33906
65 - 69, non-government, pre-high-school, married, *, *, male, *, 48978
65 - 69, non-government, pre-high-school, married, *, *, male, *, 25734
65 - 69, non-government, pre-high-school, married, *, *, male, *, 27031
65 - 69, non-government, pre-high-school, married, *, *, male, *, 71363
65 - 69, non-government, pre-high-school, married, *, *, male, *, 26397
65 - 69, non-government, pre-high-school, married, *, *, male, *, 36612
65 - 69, non-government, pre-high-school, married, *, *, male, *, 44561
65 - 69, non-government, pre-high-school, married, *, *, male, *, 18366
65 - 69, non-government, pre-high-school, married, *, *, male, *, 54509
65 - 69, non-government, pre-high-school, married, *, *, male, *, 41134
65 - 69, non-government, pre-high-school, married, *, *, male, *, 13571
65 - 69, non-government, pre-high-school, married, *, *, male, *, 60303
65 - 69, non-government, pre-high-school, married, *, *, male, *, 45889
65 - 69, non-government, pre-high-school, married, *, *, male, *, 19699
65 - 69, non-government, pre-high-school, married, *, *, male, *, 74913
65 - 69, non-government, pre-high-school, married, *, *, male, *, 28942
65 - 69, non-government, pre-high-school, married, *, *, male, *, 39898
65 - 69, non-government, pre-high-school, married, *, *, male, *, 20506
65 - 69, non-government, pre-high-school, married, *, *, male, *, 56039
65 - 69, non-government, pre-high-school, married, *, *, male, *, 10828
65 - 69, non-government, pre-high-school, married, *, *, male, *, 32869
65 - 69, non-government, pre-high-school, married, *, *, male, *, 53108
65 - 69, non-government, pre-high-school, married, *, *, male, *, 36393
65 - 69, non-government, pre-high-school, married, *, *, male, *, 24742
65 - 69, non-government, pre-high-school, married, *, *, male, *, 25312
65 - 69, non-government, pre-high-school, married, *, *, male, *, 30902
65 - 69, non-government, pre-high-school, married, *, *, male, *, 32956
65 - 69, non-government, pre-high-school, married, *, *, male, *, 18263
65 - 69, non-government, pre-high-school, married, *, *, male, *, 67606
65 - 69, non-government, pre-high-school, married, *, *, male, *, 39400
65 - 69, non-government, pre-high-school, married, *, *, male, *, 61493
65 - 69, non-government, pre-high-school, married, *, *, male, *, 45534
65 - 69, non-government, pre-high-school, married, *, *, male, *, 32165
65 - 69, non-government, pre-high-school, married, *, *, male, *, 56759
65 - 69, non-government, pre-high-school, married, *, *, male, *, 44469
65 - 69, non-government, pre-high-school, married, *, *, male, *, 39836
65 - 69, non-government, pre-high-school, married, *, *, male, *, 32530
65 - 69, non-government, pre-high-school, married, *, *, male, *, 54350
65 - 69, non-government, pre-high-school, married, *, *, male, *, 87739
70 - 90, non-government, pre-high-school, married, *, *, male, *, 21985
70 - 90, non-government, pre-high-school, married, *, *, male, *, 35699
70 - 90, non-government, pre-high-school, married, *, *, male, *, 72464
70 - 90, non-government, pre-high-school, married, *, *, male, *, 55780
70 - 90, non-government, pre-high-school, married, *, *, male, *, 45115
70 - 90, non-government, pre-high-school, married, *, *, male, *, 36624
70 - 90, non-government, pre-high-school, married, *, *, male, *, 55395
70 - 90, non-government, pre-high-school, married, *, *, male, *, 66849
70 - 90, non-government, pre-high-school, married, *, *, male, *, 49368
70 - 90, non-government, pre-high-school, married, *, *, male, *, 24345
70 - 90, non-government, pre-high-school, married, *, *, male, *, 64210
70 - 90, non-government, pre-high-school, married, *, *, male, *, 22292
70 - 90, non-government, pre-high-school, married, *, *, male, *, 23498
70 - 90, non-government, pre-high-school, married, *, *, male, *, 22247
70 - 90, non-government, pre-high-school, married, *, *, male, *, 74236
70 - 90, non-government, pre-high-school, married, *, *, male, *, 21775
70 - 90, non-government, pre-high-school, married, *, *, male, *, 34152
70 - 90, non-government, pre-high-school, married, *, *, male, *, 17937
70 - 90, non-government, pre-high-school, married, *, *, male, *, 39230
70 - 90, non-government, pre-high-school, married, *, *, male, *, 10353
70 - 90, non-government, pre-high-school, married, *, *, male, *, 22678
70 - 90, non-government, pre-high-school, married, *, *, male, *, 56278
70 - 90, non-government, pre-high-school, married, *, *, male, *, 48870
70 - 90, non-government, pre-high-school, married, *, *, male, *, 63099
70 - 90, non-government, pre-high-school, married, *, *, male, *, 31735
70 - 90, non-government, pre-high-school, married, *, *, male, *, 51659
70 - 90, non-government, pre-high-school, married, *, *, male, *, 30675
70 - 90, non-government, pre-high-school, married, *, *, male, *, 11716
70 - 90, non-government, pre-high-school, married, *, *, male, *, 26674
70 - 90, non-government, pre-high-school, married, *, *, male, *, 46151
70 - 90, non-government, pre-high-school, married, *, *, male, *, 59667
70 - 90, non-government, pre-high-school, married, *, *, male, *, 22418
70 - 90, non-government, pre-high-school, married, *, *, male, *, 37978
70 - 90, non-government, pre-high-school, married, *, *, male, *, 34129
70 - 90, non-government, pre-high-school, married, *, *, male, *, 65001
70 - 90, non-government, pre-high-school, married, *, *, male, *, 38270
70 - 90, non-government, pre-high-school, married, *, *, male, *, 19021
70 - 90, non-government, pre-high-school, married, *, *, male, *, 67907
38 - 44, non-government, pre-high-school, married, *, *, female, *, 28384
38 - 44, non-government, pre-high-school, married, *, *, female, *, 28884
38 - 44, non-government, pre-high-school, married, *, *, female, *, 14037
38 - 44, non-government, pre-high-school, married, *, *, female, *, 48234
