20 - 37, *, pre-primary, married, *, *, *, *, 8828
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 66710
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 61248
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 63005
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 94179
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 82338
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 48093
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 50244
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 69902
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 97308
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 42270
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 69472
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 75438
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 44284
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 86461
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 93916
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 38644
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 75944
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 89270
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 44152
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 83149
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 77115
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 40711
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 42683
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 87047
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 70722
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 86217
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 47324
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 75984
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 97575
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 69204
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 87044
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 36244
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 95043
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 54683
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 77052
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 54497
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 75636
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 60112
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 90307
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 48066
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 77425
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 60580
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 86715
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 39874
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 92125
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 53938
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 80523
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 59035
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 86290
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 61753
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 45452
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 42537
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 88556
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 69139
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 50702
38 - 49, self-emp-inc, pre-university, married, professional, *, male, *, 91855
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 44813
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 39046
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 51822
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 91555
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 79097
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 70990
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 59688
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 94425
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 77082
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 43797
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 87026
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 61047
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 79087
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 61990
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 44396
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 50384
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 38635
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 63869
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 95138
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 59848
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 36348
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 90397
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 45946
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 86136
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 39921
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 67876
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 70175
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 64593
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 89887
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 68959
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 70921
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 43404
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 42947
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 48531
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 84348
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 53623
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 82058
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 94260
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 92200
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 66105
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 52927
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 81491
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 65709
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 60192
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 53907
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 58787
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 96195
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 85961
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 48033
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 43520
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 84548
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 67532
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 55956
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 84436
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 50133
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 96229
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 64907
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 91599
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 60892
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 53274
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 85422
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 35095
38 - 49, self-emp-not-inc, pre-university, married, professional, *, male, *, 76147
