17 - 24, *, *, married, *, *, male, *, 76623
38 - 46, *, pre-high-school, married, *, *, *, *, 39678
38 - 46, *, pre-high-school, married, *, *, *, *, 44628
38 - 46, *, pre-high-school, married, *, *, *, *, 36738
38 - 46, *, pre-high-school, married, *, *, *, *, 66911
38 - 46, *, pre-high-school, married, *, *, *, *, 36134
38 - 46, *, pre-high-school, married, *, *, *, *, 65979
38 - 46, *, pre-high-school, married, *, *, *, *, 37713
38 - 46, *, pre-high-school, married, *, *, *, *, 47812
38 - 46, *, pre-high-school, married, *, *, *, *, 44212
38 - 46, *, pre-high-school, married, *, *, *, *, 47868
38 - 46, *, pre-high-school, married, *, *, *, *, 49161
38 - 46, *, pre-high-school, married, *, *, *, *, 41546
38 - 46, *, pre-high-school, married, *, *, *, *, 67855
38 - 46, *, pre-high-school, married, *, *, *, *, 47957
38 - 46, *, pre-high-school, married, *, *, *, *, 73338
38 - 46, *, pre-high-school, married, *, *, *, *, 56979
38 - 46, *, pre-high-school, married, *, *, *, *, 59565
38 - 46, *, pre-high-school, married, *, *, *, *, 51615
38 - 46, *, pre-high-school, married, *, *, *, *, 61246
38 - 46, *, pre-high-school, married, *, *, *, *, 46792
38 - 46, *, pre-high-school, married, *, *, *, *, 32253
38 - 46, *, pre-high-school, married, *, *, *, *, 34399
38 - 46, *, pre-high-school, married, *, *, *, *, 30746
38 - 46, *, pre-high-school, married, *, *, *, *, 50887
38 - 46, *, pre-high-school, married, *, *, *, *, 75046
38 - 46, *, pre-high-school, married, *, *, *, *, 68591
38 - 46, *, pre-high-school, married, *, *, *, *, 22721
38 - 46, *, pre-high-school, married, *, *, *, *, 39825
38 - 46, *, pre-high-school, married, *, *, *, *, 48624
38 - 46, *, pre-high-school, married, *, *, *, *, 73129
38 - 46, *, pre-high-school, married, *, *, *, *, 34589
38 - 46, *, pre-high-school, married, *, *, *, *, 25006
38 - 46, *, pre-high-school, married, *, *, *, *, 32486
38 - 46, *, pre-high-school, married, *, *, *, *, 55737
38 - 46, *, pre-high-school, married, *, *, *, *, 59785
38 - 46, *, pre-high-school, married, *, *, *, *, 47467
38 - 46, *, pre-high-school, married, *, *, *, *, 65888
38 - 46, *, pre-high-school, married, *, *, *, *, 70081
38 - 46, *, pre-high-school, married, *, *, *, *, 40410
38 - 46, *, pre-high-school, married, *, *, *, *, 46259
38 - 46, *, pre-high-school, married, *, *, *, *, 55478
38 - 46, *, pre-high-school, married, *, *, *, *, 59925
38 - 46, *, pre-high-school, married, *, *, *, *, 32337
38 - 46, *, pre-high-school, married, *, *, *, *, 51116
38 - 46, *, pre-high-school, married, *, *, *, *, 40903
38 - 46, *, pre-high-school, married, *, *, *, *, 61800
38 - 46, *, pre-high-school, married, *, *, *, *, 77678
38 - 46, *, pre-high-school, married, *, *, *, *, 22713
38 - 46, *, pre-high-school, married, *, *, *, *, 37892
38 - 46, *, pre-high-school, married, *, *, *, *, 47401
38 - 46, *, pre-high-school, married, *, *, *, *, 59701
38 - 46, *, pre-high-school, married, *, *, *, *, 33909
38 - 46, *, pre-high-school, married, *, *, *, *, 46488
38 - 46, *, pre-high-school, married, *, *, *, *, 71607
38 - 46, *, pre-high-school, married, *, *, *, *, 62659
38 - 46, *, pre-high-school, married, *, *, *, *, 52452
38 - 46, *, pre-high-school, married, *, *, *, *, 36224
38 - 46, *, pre-high-school, married, *, *, *, *, 37869
38 - 46, *, pre-high-school, married, *, *, *, *, 52001
38 - 46, *, pre-high-school, married, *, *, *, *, 39620
38 - 46, *, pre-high-school, married, *, *, *, *, 44665
38 - 46, *, pre-high-school, married, *, *, *, *, 53024
38 - 46, *, pre-high-school, married, *, *, *, *, 37773
38 - 46, *, pre-high-school, married, *, *, *, *, 68595
38 - 46, *, pre-high-school, married, *, *, *, *, 87131
38 - 46, *, pre-high-school, married, *, *, *, *, 52485
38 - 46, *, pre-high-school, married, *, *, *, *, 79693
38 - 46, *, pre-high-school, married, *, *, *, *, 55451
38 - 46, *, pre-high-school, married, *, *, *, *, 50094
38 - 46, *, pre-high-school, married, *, *, *, *, 62004
38 - 46, *, pre-high-school, married, *, *, *, *, 12164
38 - 46, *, pre-high-school, married, *, *, *, *, 40152
38 - 46, *, pre-high-school, married, *, *, *, *, 26407
38 - 46, *, pre-high-school, married, *, *, *, *, 49541
38 - 46, *, pre-high-school, married, *, *, *, *, 39686
38 - 46, *, pre-high-school, married, *, *, *, *, 36841
38 - 46, *, pre-high-school, married, *, *, *, *, 39327
38 - 46, *, pre-high-school, married, *, *, *, *, 48802
38 - 46, *, pre-high-school, married, *, *, *, *, 67237
38 - 46, *, pre-high-school, married, *, *, *, *, 72883
38 - 46, *, pre-high-school, married, *, *, *, *, 48500
38 - 46, *, pre-high-school, married, *, *, *, *, 62943
38 - 46, *, pre-high-school, married, *, *, *, *, 32934
38 - 46, *, pre-high-school, married, *, *, *, *, 39788
38 - 46, *, pre-high-school, married, *, *, *, *, 13098
38 - 46, *, pre-high-school, married, *, *, *, *, 49845
38 - 46, *, pre-high-school, married, *, *, *, *, 76337
38 - 46, *, pre-high-school, married, *, *, *, *, 60625
38 - 46, *, pre-high-school, married, *, *, *, *, 31053
38 - 46, *, pre-high-school, married, *, *, *, *, 66227
38 - 46, *, pre-high-school, married, *, *, *, *, 41854
38 - 46, *, pre-high-school, married, *, *, *, *, 14387
38 - 46, *, pre-high-school, married, *, *, *, *, 31761
38 - 46, *, pre-high-school, married, *, *, *, *, 30005
38 - 46, *, pre-high-school, married, *, *, *, *, 40280
38 - 46, *, pre-high-school, married, *, *, *, *, 27561
38 - 46, *, pre-high-school, married, *, *, *, *, 10638
38 - 46, *, pre-high-school, married, *, *, *, *, 39695
38 - 46, *, pre-high-school, married, *, *, *, *, 49469
38 - 46, *, pre-high-school, married, *, *, *, *, 44266
38 - 46, *, pre-high-school, married, *, *, *, *, 43797
38 - 46, *, pre-high-school, married, *, *, *, *, 32080
38 - 46, *, pre-high-school, married, *, *, *, *, 71031
38 - 46, *, pre-high-school, married, *, *, *, *, 40441
38 - 46, *, pre-high-school, married, *, *, *, *, 44500
38 - 46, *, pre-high-school, married, *, *, *, *, 41507
38 - 46, *, pre-high-school, married, *, *, *, *, 73068
38 - 46, *, pre-high-school, married, *, *, *, *, 42068
38 - 46, *, pre-high-school, married, *, *, *, *, 23244
38 - 46, *, pre-high-school, married, *, *, *, *, 28843
38 - 46, *, pre-high-school, married, *, *, *, *, 68443
38 - 46, *, pre-high-school, married, *, *, *, *, 43997
38 - 46, *, pre-high-school, married, *, *, *, *, 42857
38 - 46, *, pre-high-school, married, *, *, *, *, 30342
38 - 46, *, pre-high-school, married, *, *, *, *, 79505
38 - 46, *, pre-high-school, married, *, *, *, *, 83420
38 - 46, *, pre-high-school, married, *, *, *, *, 26610
38 - 46, *, pre-high-school, married, *, *, *, *, 68104
38 - 46, *, pre-high-school, married, *, *, *, *, 38586
38 - 46, *, pre-high-school, married, *, *, *, *, 37831
38 - 46, *, pre-high-school, married, *, *, *, *, 78535
38 - 46, *, pre-high-school, married, *, *, *, *, 54991
38 - 46, *, pre-high-school, married, *, *, *, *, 64662
38 - 46, *, pre-high-school, married, *, *, *, *, 40800
38 - 46, *, pre-high-school, married, *, *, *, *, 81574
38 - 46, *, pre-high-school, married, *, *, *, *, 24629
38 - 46, *, pre-high-school, married, *, *, *, *, 21305
38 - 46, *, pre-high-school, married, *, *, *, *, 85585
38 - 46, *, pre-high-school, married, *, *, *, *, 55315
38 - 46, *, pre-high-school, married, *, *, *, *, 74154
38 - 46, *, pre-high-school, married, *, *, *, *, 27241
38 - 46, *, pre-high-school, married, *, *, *, *, 22532
38 - 46, *, pre-high-school, married, *, *, *, *, 20425
38 - 46, *, pre-high-school, married, *, *, *, *, 58173
38 - 46, *, pre-high-school, married, *, *, *, *, 37367
38 - 46, *, pre-high-school, married, *, *, *, *, 22691
38 - 46, *, pre-high-school, married, *, *, *, *, 37376
38 - 46, *, pre-high-school, married, *, *, *, *, 35557
38 - 46, *, pre-high-school, married, *, *, *, *, 38327
47 - 53, *, pre-high-school, married, *, *, *, *, 15357
47 - 53, *, pre-high-school, married, *, *, *, *, 23128
47 - 53, *, pre-high-school, married, *, *, *, *, 28103
47 - 53, *, pre-high-school, married, *, *, *, *, 33364
47 - 53, *, pre-high-school, married, *, *, *, *, 48505
47 - 53, *, pre-high-school, married, *, *, *, *, 54329
47 - 53, *, pre-high-school, married, *, *, *, *, 35928
47 - 53, *, pre-high-school, married, *, *, *, *, 20891
47 - 53, *, pre-high-school, married, *, *, *, *, 58934
47 - 53, *, pre-high-school, married, *, *, *, *, 10927
47 - 53, *, pre-high-school, married, *, *, *, *, 64917
47 - 53, *, pre-high-school, married, *, *, *, *, 71876
47 - 53, *, pre-high-school, married, *, *, *, *, 56301
47 - 53, *, pre-high-school, married, *, *, *, *, 42568
47 - 53, *, pre-high-school, married, *, *, *, *, 19385
47 - 53, *, pre-high-school, married, *, *, *, *, 41272
47 - 53, *, pre-high-school, married, *, *, *, *, 31046
47 - 53, *, pre-high-school, married, *, *, *, *, 48495
47 - 53, *, pre-high-school, married, *, *, *, *, 56912
47 - 53, *, pre-high-school, married, *, *, *, *, 80814
47 - 53, *, pre-high-school, married, *, *, *, *, 34629
47 - 53, *, pre-high-school, married, *, *, *, *, 23655
47 - 53, *, pre-high-school, married, *, *, *, *, 45408
47 - 53, *, pre-high-school, married, *, *, *, *, 16239
47 - 53, *, pre-high-school, married, *, *, *, *, 28513
47 - 53, *, pre-high-school, married, *, *, *, *, 42414
47 - 53, *, pre-high-school, married, *, *, *, *, 37106
47 - 53, *, pre-high-school, married, *, *, *, *, 27732
47 - 53, *, pre-high-school, married, *, *, *, *, 57692
47 - 53, *, pre-high-school, married, *, *, *, *, 22607
47 - 53, *, pre-high-school, married, *, *, *, *, 42432
47 - 53, *, pre-high-school, married, *, *, *, *, 49200
47 - 53, *, pre-high-school, married, *, *, *, *, 13207
47 - 53, *, pre-high-school, married, *, *, *, *, 45926
47 - 53, *, pre-high-school, married, *, *, *, *, 66590
47 - 53, *, pre-high-school, married, *, *, *, *, 50587
47 - 53, *, pre-high-school, married, *, *, *, *, 37063
47 - 53, *, pre-high-school, married, *, *, *, *, 26424
47 - 53, *, pre-high-school, married, *, *, *, *, 60700
47 - 53, *, pre-high-school, married, *, *, *, *, 63886
47 - 53, *, pre-high-school, married, *, *, *, *, 33976
47 - 53, *, pre-high-school, married, *, *, *, *, 18320
47 - 53, *, pre-high-school, married, *, *, *, *, 74721
47 - 53, *, pre-high-school, married, *, *, *, *, 13166
47 - 53, *, pre-high-school, married, *, *, *, *, 34325
47 - 53, *, pre-high-school, married, *, *, *, *, 41654
47 - 53, *, pre-high-school, married, *, *, *, *, 61115
47 - 53, *, pre-high-school, married, *, *, *, *, 34961
47 - 53, *, pre-high-school, married, *, *, *, *, 27050
47 - 53, *, pre-high-school, married, *, *, *, *, 42888
47 - 53, *, pre-high-school, married, *, *, *, *, 49794
47 - 53, *, pre-high-school, married, *, *, *, *, 12874
47 - 53, *, pre-high-school, married, *, *, *, *, 30737
47 - 53, *, pre-high-school, married, *, *, *, *, 66483
47 - 53, *, pre-high-school, married, *, *, *, *, 40652
47 - 53, *, pre-high-school, married, *, *, *, *, 13406
47 - 53, *, pre-high-school, married, *, *, *, *, 54506
47 - 53, *, pre-high-school, married, *, *, *, *, 57132
47 - 53, *, pre-high-school, married, *, *, *, *, 13411
47 - 53, *, pre-high-school, married, *, *, *, *, 55370
47 - 53, *, pre-high-school, married, *, *, *, *, 33023
47 - 53, *, pre-high-school, married, *, *, *, *, 84983
47 - 53, *, pre-high-school, married, *, *, *, *, 58524
47 - 53, *, pre-high-school, married, *, *, *, *, 34935
47 - 53, *, pre-high-school, married, *, *, *, *, 73317
47 - 53, *, pre-high-school, married, *, *, *, *, 73458
47 - 53, *, pre-high-school, married, *, *, *, *, 68527
47 - 53, *, pre-high-school, married, *, *, *, *, 49036
47 - 53, *, pre-high-school, married, *, *, *, *, 35632
47 - 53, *, pre-high-school, married, *, *, *, *, 29980
47 - 53, *, pre-high-school, married, *, *, *, *, 53296
47 - 53, *, pre-high-school, married, *, *, *, *, 41235
47 - 53, *, pre-high-school, married, *, *, *, *, 70299
47 - 53, *, pre-high-school, married, *, *, *, *, 25374
47 - 53, *, pre-high-school, married, *, *, *, *, 22129
47 - 53, *, pre-high-school, married, *, *, *, *, 46148
47 - 53, *, pre-high-school, married, *, *, *, *, 47373
47 - 53, *, pre-high-school, married, *, *, *, *, 35940
47 - 53, *, pre-high-school, married, *, *, *, *, 31664
47 - 53, *, pre-high-school, married, *, *, *, *, 44501
47 - 53, *, pre-high-school, married, *, *, *, *, 33183
47 - 53, *, pre-high-school, married, *, *, *, *, 68139
47 - 53, *, pre-high-school, married, *, *, *, *, 31731
47 - 53, *, pre-high-school, married, *, *, *, *, 39523
47 - 53, *, pre-high-school, married, *, *, *, *, 40739
47 - 53, *, pre-high-school, married, *, *, *, *, 41847
47 - 53, *, pre-high-school, married, *, *, *, *, 67066
47 - 53, *, pre-high-school, married, *, *, *, *, 59290
47 - 53, *, pre-high-school, married, *, *, *, *, 83281
47 - 53, *, pre-high-school, married, *, *, *, *, 53743
47 - 53, *, pre-high-school, married, *, *, *, *, 65191
47 - 53, *, pre-high-school, married, *, *, *, *, 30248
47 - 53, *, pre-high-school, married, *, *, *, *, 31872
47 - 53, *, pre-high-school, married, *, *, *, *, 37404
47 - 53, *, pre-high-school, married, *, *, *, *, 11836
47 - 53, *, pre-high-school, married, *, *, *, *, 47301
47 - 53, *, pre-high-school, married, *, *, *, *, 48646
47 - 53, *, pre-high-school, married, *, *, *, *, 31554
47 - 53, *, pre-high-school, married, *, *, *, *, 36646
47 - 53, *, pre-high-school, married, *, *, *, *, 42459
47 - 53, *, pre-high-school, married, *, *, *, *, 46498
47 - 53, *, pre-high-school, married, *, *, *, *, 11177
47 - 53, *, pre-high-school, married, *, *, *, *, 52757
47 - 53, *, pre-high-school, married, *, *, *, *, 34613
47 - 53, *, pre-high-school, married, *, *, *, *, 48710
47 - 53, *, pre-high-school, married, *, *, *, *, 59392
47 - 53, *, pre-high-school, married, *, *, *, *, 10537
47 - 53, *, pre-high-school, married, *, *, *, *, 55885
47 - 53, *, pre-high-school, married, *, *, *, *, 45108
47 - 53, *, pre-high-school, married, *, *, *, *, 58479
47 - 53, *, pre-high-school, married, *, *, *, *, 81514
47 - 53, *, pre-high-school, married, *, *, *, *, 36855
47 - 53, *, pre-high-school, married, *, *, *, *, 73738
47 - 53, *, pre-high-school, married, *, *, *, *, 68529
47 - 53, *, pre-high-school, married, *, *, *, *, 47422
47 - 53, *, pre-high-school, married, *, *, *, *, 37335
47 - 53, *, pre-high-school, married, *, *, *, *, 45853
47 - 53, *, pre-high-school, married, *, *, *, *, 58389
47 - 53, *, pre-high-school, married, *, *, *, *, 68207
47 - 53, *, pre-high-school, married, *, *, *, *, 47373
47 - 53, *, pre-high-school, married, *, *, *, *, 79516
47 - 53, *, pre-high-school, married, *, *, *, *, 47101
47 - 53, *, pre-high-school, married, *, *, *, *, 64724
47 - 53, *, pre-high-school, married, *, *, *, *, 23365
47 - 53, *, pre-high-school, married, *, *, *, *, 31179
47 - 53, *, pre-high-school, married, *, *, *, *, 67195
47 - 53, *, pre-high-school, married, *, *, *, *, 17045
47 - 53, *, pre-high-school, married, *, *, *, *, 42575
47 - 53, *, pre-high-school, married, *, *, *, *, 43671
47 - 53, *, pre-high-school, married, *, *, *, *, 14389
47 - 53, *, pre-high-school, married, *, *, *, *, 84645
47 - 53, *, pre-high-school, married, *, *, *, *, 51149
47 - 53, *, pre-high-school, married, *, *, *, *, 54061
47 - 53, *, pre-high-school, married, *, *, *, *, 11552
47 - 53, *, pre-high-school, married, *, *, *, *, 32130
47 - 53, *, pre-high-school, married, *, *, *, *, 35933
47 - 53, *, pre-high-school, married, *, *, *, *, 30978
47 - 53, *, pre-high-school, married, *, *, *, *, 20718
47 - 53, *, pre-high-school, married, *, *, *, *, 18106
47 - 53, *, pre-high-school, married, *, *, *, *, 39077
47 - 53, *, pre-high-school, married, *, *, *, *, 41878
47 - 53, *, pre-high-school, married, *, *, *, *, 53388
47 - 53, *, pre-high-school, married, *, *, *, *, 69097
47 - 53, *, pre-high-school, married, *, *, *, *, 44122
47 - 53, *, pre-high-school, married, *, *, *, *, 40093
47 - 53, *, pre-high-school, married, *, *, *, *, 61372
47 - 53, *, pre-high-school, married, *, *, *, *, 69011
47 - 53, *, pre-high-school, married, *, *, *, *, 43823
47 - 53, *, pre-high-school, married, *, *, *, *, 48369
47 - 53, *, pre-high-school, married, *, *, *, *, 24314
47 - 53, *, pre-high-school, married, *, *, *, *, 24784
47 - 53, *, pre-high-school, married, *, *, *, *, 34191
47 - 53, *, pre-high-school, married, *, *, *, *, 37128
47 - 53, *, pre-high-school, married, *, *, *, *, 30362
47 - 53, *, pre-high-school, married, *, *, *, *, 54618
47 - 53, *, pre-high-school, married, *, *, *, *, 31852
47 - 53, *, pre-high-school, married, *, *, *, *, 32874
47 - 53, *, pre-high-school, married, *, *, *, *, 49047
47 - 53, *, pre-high-school, married, *, *, *, *, 33388
47 - 53, *, pre-high-school, married, *, *, *, *, 35865
47 - 53, *, pre-high-school, married, *, *, *, *, 43319
47 - 53, *, pre-high-school, married, *, *, *, *, 71133
47 - 53, *, pre-high-school, married, *, *, *, *, 40247
47 - 53, *, pre-high-school, married, *, *, *, *, 47231
47 - 53, *, pre-high-school, married, *, *, *, *, 42130
47 - 53, *, pre-high-school, married, *, *, *, *, 33830
47 - 53, *, pre-high-school, married, *, *, *, *, 13785
47 - 53, *, pre-high-school, married, *, *, *, *, 38290
47 - 53, *, pre-high-school, married, *, *, *, *, 22500
47 - 53, *, pre-high-school, married, *, *, *, *, 37704
47 - 53, *, pre-high-school, married, *, *, *, *, 24484
47 - 53, *, pre-high-school, married, *, *, *, *, 16158
47 - 53, *, pre-high-school, married, *, *, *, *, 66339
47 - 53, *, pre-high-school, married, *, *, *, *, 39617
47 - 53, *, pre-high-school, married, *, *, *, *, 41681
47 - 53, *, pre-high-school, married, *, *, *, *, 36375
47 - 53, *, pre-high-school, married, *, *, *, *, 46801
47 - 53, *, pre-high-school, married, *, *, *, *, 39972
47 - 53, *, pre-high-school, married, *, *, *, *, 43694
47 - 53, *, pre-high-school, married, *, *, *, *, 37447
47 - 53, *, pre-high-school, married, *, *, *, *, 38701
47 - 53, *, pre-high-school, married, *, *, *, *, 59770
47 - 53, *, pre-high-school, married, *, *, *, *, 77129
47 - 53, *, pre-high-school, married, *, *, *, *, 13418
47 - 53, *, pre-high-school, married, *, *, *, *, 54988
47 - 53, *, pre-high-school, married, *, *, *, *, 50991
47 - 53, *, pre-high-school, married, *, *, *, *, 19666
47 - 53, *, pre-high-school, married, *, *, *, *, 39434
47 - 53, *, pre-high-school, married, *, *, *, *, 21001
47 - 53, *, pre-high-school, married, *, *, *, *, 75283
47 - 53, *, pre-high-school, married, *, *, *, *, 69006
47 - 53, *, pre-high-school, married, *, *, *, *, 60227
47 - 53, *, pre-high-school, married, *, *, *, *, 14258
47 - 53, *, pre-high-school, married, *, *, *, *, 59627
47 - 53, *, pre-high-school, married, *, *, *, *, 56922
47 - 53, *, pre-high-school, married, *, *, *, *, 52427
47 - 53, *, pre-high-school, married, *, *, *, *, 34089
47 - 53, *, pre-high-school, married, *, *, *, *, 28578
47 - 53, *, pre-high-school, married, *, *, *, *, 15581
47 - 53, *, pre-high-school, married, *, *, *, *, 39506
47 - 53, *, pre-high-school, married, *, *, *, *, 64606
47 - 53, *, pre-high-school, married, *, *, *, *, 50721
47 - 53, *, pre-high-school, married, *, *, *, *, 68613
47 - 53, *, pre-high-school, married, *, *, *, *, 73406
47 - 53, *, pre-high-school, married, *, *, *, *, 35478
47 - 53, *, pre-high-school, married, *, *, *, *, 73348
47 - 53, *, pre-high-school, married, *, *, *, *, 63616
47 - 53, *, pre-high-school, married, *, *, *, *, 66330
47 - 53, *, pre-high-school, married, *, *, *, *, 57168
47 - 53, *, pre-high-school, married, *, *, *, *, 46428
47 - 53, *, pre-high-school, married, *, *, *, *, 51390
47 - 53, *, pre-high-school, married, *, *, *, *, 47488
47 - 53, *, pre-high-school, married, *, *, *, *, 60140
47 - 53, *, pre-high-school, married, *, *, *, *, 67169
47 - 53, *, pre-high-school, married, *, *, *, *, 66689
47 - 53, *, pre-high-school, married, *, *, *, *, 72824
47 - 53, *, pre-high-school, married, *, *, *, *, 68670
47 - 53, *, pre-high-school, married, *, *, *, *, 65556
47 - 53, *, pre-high-school, married, *, *, *, *, 48726
47 - 53, *, pre-high-school, married, *, *, *, *, 20568
47 - 53, *, pre-high-school, married, *, *, *, *, 47751
47 - 53, *, pre-high-school, married, *, *, *, *, 38118
47 - 53, *, pre-high-school, married, *, *, *, *, 50507
47 - 53, *, pre-high-school, married, *, *, *, *, 40779
47 - 53, *, pre-high-school, married, *, *, *, *, 63850
47 - 53, *, pre-high-school, married, *, *, *, *, 73616
47 - 53, *, pre-high-school, married, *, *, *, *, 58722
47 - 53, *, pre-high-school, married, *, *, *, *, 20111
47 - 53, *, pre-high-school, married, *, *, *, *, 33706
47 - 53, *, pre-high-school, married, *, *, *, *, 42128
47 - 53, *, pre-high-school, married, *, *, *, *, 36451
47 - 53, *, pre-high-school, married, *, *, *, *, 66675
47 - 53, *, pre-high-school, married, *, *, *, *, 64262
