20 - 26, *, pre-primary, married, *, *, *, *, 43685
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 85037
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 24987
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 147086
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 165179
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 118254
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 80025
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 167242
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 197327
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 183423
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 12032
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 122583
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 30418
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 140162
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 20596
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 47258
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 36325
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 151103
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 174301
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 51192
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 82695
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 32043
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 161538
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 26950
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 98415
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 14917
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 31490
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 125478
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 31310
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 83123
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 66405
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 81382
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 100706
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 69264
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 70657
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 72555
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 66571
30 - 31, private, bachelors, married-civ-spouse, *, *, male, *, 17362
32, private, bachelors, married-civ-spouse, *, *, male, *, 64255
32, private, bachelors, married-civ-spouse, *, *, male, *, 77175
32, private, bachelors, married-civ-spouse, *, *, male, *, 128917
32, private, bachelors, married-civ-spouse, *, *, male, *, 171936
32, private, bachelors, married-civ-spouse, *, *, male, *, 113134
32, private, bachelors, married-civ-spouse, *, *, male, *, 53945
32, private, bachelors, married-civ-spouse, *, *, male, *, 110524
32, private, bachelors, married-civ-spouse, *, *, male, *, 37428
32, private, bachelors, married-civ-spouse, *, *, male, *, 157113
32, private, bachelors, married-civ-spouse, *, *, male, *, 130815
32, private, bachelors, married-civ-spouse, *, *, male, *, 117308
32, private, bachelors, married-civ-spouse, *, *, male, *, 49820
32, private, bachelors, married-civ-spouse, *, *, male, *, 21559
32, private, bachelors, married-civ-spouse, *, *, male, *, 188230
32, private, bachelors, married-civ-spouse, *, *, male, *, 48127
32, private, bachelors, married-civ-spouse, *, *, male, *, 195577
32, private, bachelors, married-civ-spouse, *, *, male, *, 67971
32, private, bachelors, married-civ-spouse, *, *, male, *, 19790
32, private, bachelors, married-civ-spouse, *, *, male, *, 14908
32, private, bachelors, married-civ-spouse, *, *, male, *, 81138
32, private, bachelors, married-civ-spouse, *, *, male, *, 175788
32, private, bachelors, married-civ-spouse, *, *, male, *, 19152
32, private, bachelors, married-civ-spouse, *, *, male, *, 54687
32, private, bachelors, married-civ-spouse, *, *, male, *, 116122
32, private, bachelors, married-civ-spouse, *, *, male, *, 148258
32, private, bachelors, married-civ-spouse, *, *, male, *, 160437
32, private, bachelors, married-civ-spouse, *, *, male, *, 137661
32, private, bachelors, married-civ-spouse, *, *, male, *, 50591
32, private, bachelors, married-civ-spouse, *, *, male, *, 84961
32, private, bachelors, married-civ-spouse, *, *, male, *, 74736
32, private, bachelors, married-civ-spouse, *, *, male, *, 93233
32, private, bachelors, married-civ-spouse, *, *, male, *, 71256
32, private, bachelors, married-civ-spouse, *, *, male, *, 140033
32, private, bachelors, married-civ-spouse, *, *, male, *, 185109
32, private, bachelors, married-civ-spouse, *, *, male, *, 31169
32, private, bachelors, married-civ-spouse, *, *, male, *, 11631
32, private, bachelors, married-civ-spouse, *, *, male, *, 90067
32, private, bachelors, married-civ-spouse, *, *, male, *, 133826
32, private, bachelors, married-civ-spouse, *, *, male, *, 143510
32, private, bachelors, married-civ-spouse, *, *, male, *, 76109
32, private, bachelors, married-civ-spouse, *, *, male, *, 73785
32, private, bachelors, married-civ-spouse, *, *, male, *, 42382
32, private, bachelors, married-civ-spouse, *, *, male, *, 188099
32, private, bachelors, married-civ-spouse, *, *, male, *, 144869
32, private, bachelors, married-civ-spouse, *, *, male, *, 112993
32, private, bachelors, married-civ-spouse, *, *, male, *, 62461
32, private, bachelors, married-civ-spouse, *, *, male, *, 122818
32, private, bachelors, married-civ-spouse, *, *, male, *, 86421
32, private, bachelors, married-civ-spouse, *, *, male, *, 34134
32, private, bachelors, married-civ-spouse, *, *, male, *, 121958
32, private, bachelors, married-civ-spouse, *, *, male, *, 67547
32, private, bachelors, married-civ-spouse, *, *, male, *, 87669
32, private, bachelors, married-civ-spouse, *, *, male, *, 79989
32, private, bachelors, married-civ-spouse, *, *, male, *, 157357
32, private, bachelors, married-civ-spouse, *, *, male, *, 136340
32, private, bachelors, married-civ-spouse, *, *, male, *, 169792
32, private, bachelors, married-civ-spouse, *, *, male, *, 86735
32, private, bachelors, married-civ-spouse, *, *, male, *, 134924
32, private, bachelors, married-civ-spouse, *, *, male, *, 175174
32, private, bachelors, married-civ-spouse, *, *, male, *, 125007
32, private, bachelors, married-civ-spouse, *, *, male, *, 42735
32, private, bachelors, married-civ-spouse, *, *, male, *, 118832
30 - 32, private, masters, married, *, *, male, *, 96966
30 - 32, private, masters, married, *, *, male, *, 142304
30 - 32, private, masters, married, *, *, male, *, 56308
30 - 32, private, masters, married, *, *, male, *, 146865
30 - 32, private, masters, married, *, *, male, *, 100460
30 - 32, private, masters, married, *, *, male, *, 72599
30 - 32, private, masters, married, *, *, male, *, 169566
30 - 32, private, masters, married, *, *, male, *, 25013
30 - 32, private, masters, married, *, *, male, *, 180142
30 - 32, private, masters, married, *, *, male, *, 150683
30 - 32, private, masters, married, *, *, male, *, 65612
30 - 32, private, masters, married, *, *, male, *, 64203
30 - 32, private, masters, married, *, *, male, *, 114623
30 - 32, private, masters, married, *, *, male, *, 190396
30 - 32, private, masters, married, *, *, male, *, 151242
30 - 32, private, masters, married, *, *, male, *, 136077
30 - 32, private, masters, married, *, *, male, *, 158203
30 - 32, private, masters, married, *, *, male, *, 101891
30 - 32, private, masters, married, *, *, male, *, 78140
30 - 32, private, masters, married, *, *, male, *, 133059
30 - 32, private, masters, married, *, *, male, *, 90144
30 - 32, private, masters, married, *, *, male, *, 14417
30 - 32, private, masters, married, *, *, male, *, 51294
30 - 32, private, masters, married, *, *, male, *, 127410
30 - 32, private, masters, married, *, *, male, *, 113791
30 - 32, private, masters, married, *, *, male, *, 171710
30 - 32, private, masters, married, *, *, male, *, 56225
30 - 32, private, masters, married, *, *, male, *, 106936
30 - 32, private, masters, married, *, *, male, *, 107866
33, private, bachelors, married, *, *, male, *, 12259
33, private, bachelors, married, *, *, male, *, 131114
33, private, bachelors, married, *, *, male, *, 64167
33, private, bachelors, married, *, *, male, *, 70595
33, private, bachelors, married, *, *, male, *, 87025
33, private, bachelors, married, *, *, male, *, 100234
33, private, bachelors, married, *, *, male, *, 109850
33, private, bachelors, married, *, *, male, *, 101320
33, private, bachelors, married, *, *, male, *, 194800
33, private, bachelors, married, *, *, male, *, 36278
33, private, bachelors, married, *, *, male, *, 10166
33, private, bachelors, married, *, *, male, *, 132517
33, private, bachelors, married, *, *, male, *, 117137
33, private, bachelors, married, *, *, male, *, 54586
33, private, bachelors, married, *, *, male, *, 27454
33, private, bachelors, married, *, *, male, *, 190555
33, private, bachelors, married, *, *, male, *, 105458
33, private, bachelors, married, *, *, male, *, 90267
33, private, bachelors, married, *, *, male, *, 72779
33, private, bachelors, married, *, *, male, *, 140008
33, private, bachelors, married, *, *, male, *, 11039
33, private, bachelors, married, *, *, male, *, 50070
33, private, bachelors, married, *, *, male, *, 53367
33, private, bachelors, married, *, *, male, *, 146658
33, private, bachelors, married, *, *, male, *, 34617
33, private, bachelors, married, *, *, male, *, 60095
33, private, bachelors, married, *, *, male, *, 58106
33, private, bachelors, married, *, *, male, *, 46097
33, private, bachelors, married, *, *, male, *, 159320
33, private, bachelors, married, *, *, male, *, 33060
33, private, bachelors, married, *, *, male, *, 16279
33, private, bachelors, married, *, *, male, *, 151727
33, private, bachelors, married, *, *, male, *, 155339
33, private, bachelors, married, *, *, male, *, 179517
33, private, bachelors, married, *, *, male, *, 80363
33, private, bachelors, married, *, *, male, *, 110390
33, private, bachelors, married, *, *, male, *, 165232
33, private, bachelors, married, *, *, male, *, 169815
33, private, bachelors, married, *, *, male, *, 147977
33, private, bachelors, married, *, *, male, *, 199675
33, private, bachelors, married, *, *, male, *, 134883
33, private, bachelors, married, *, *, male, *, 37188
33, private, bachelors, married, *, *, male, *, 196673
33, private, bachelors, married, *, *, male, *, 46628
33, private, bachelors, married, *, *, male, *, 39038
33, private, bachelors, married, *, *, male, *, 164367
33, private, bachelors, married, *, *, male, *, 179213
33, private, bachelors, married, *, *, male, *, 47228
33, private, bachelors, married, *, *, male, *, 81038
33, private, bachelors, married, *, *, male, *, 184712
33, private, bachelors, married, *, *, male, *, 143616
33, private, bachelors, married, *, *, male, *, 103876
33, private, bachelors, married, *, *, male, *, 150191
33, private, bachelors, married, *, *, male, *, 83695
33, private, bachelors, married, *, *, male, *, 176016
33, private, bachelors, married, *, *, male, *, 168585
33, private, bachelors, married, *, *, male, *, 55408
33, private, bachelors, married, *, *, male, *, 187325
33, private, bachelors, married, *, *, male, *, 67450
34, private, bachelors, married, *, *, male, *, 42492
34, private, bachelors, married, *, *, male, *, 61699
34, private, bachelors, married, *, *, male, *, 100490
34, private, bachelors, married, *, *, male, *, 68387
34, private, bachelors, married, *, *, male, *, 30320
34, private, bachelors, married, *, *, male, *, 180848
34, private, bachelors, married, *, *, male, *, 183536
34, private, bachelors, married, *, *, male, *, 147146
34, private, bachelors, married, *, *, male, *, 130509
34, private, bachelors, married, *, *, male, *, 165103
34, private, bachelors, married, *, *, male, *, 69838
34, private, bachelors, married, *, *, male, *, 113785
34, private, bachelors, married, *, *, male, *, 133291
34, private, bachelors, married, *, *, male, *, 42877
34, private, bachelors, married, *, *, male, *, 12683
34, private, bachelors, married, *, *, male, *, 137328
34, private, bachelors, married, *, *, male, *, 105743
34, private, bachelors, married, *, *, male, *, 21766
34, private, bachelors, married, *, *, male, *, 149033
34, private, bachelors, married, *, *, male, *, 127315
34, private, bachelors, married, *, *, male, *, 64731
34, private, bachelors, married, *, *, male, *, 178824
34, private, bachelors, married, *, *, male, *, 85537
34, private, bachelors, married, *, *, male, *, 141394
34, private, bachelors, married, *, *, male, *, 197251
34, private, bachelors, married, *, *, male, *, 113915
34, private, bachelors, married, *, *, male, *, 181742
34, private, bachelors, married, *, *, male, *, 122367
34, private, bachelors, married, *, *, male, *, 19352
34, private, bachelors, married, *, *, male, *, 115795
34, private, bachelors, married, *, *, male, *, 167677
34, private, bachelors, married, *, *, male, *, 186715
34, private, bachelors, married, *, *, male, *, 96475
34, private, bachelors, married, *, *, male, *, 124353
34, private, bachelors, married, *, *, male, *, 138165
34, private, bachelors, married, *, *, male, *, 77109
34, private, bachelors, married, *, *, male, *, 66802
34, private, bachelors, married, *, *, male, *, 37138
34, private, bachelors, married, *, *, male, *, 83918
34, private, bachelors, married, *, *, male, *, 116877
34, private, bachelors, married, *, *, male, *, 85849
34, private, bachelors, married, *, *, male, *, 79634
34, private, bachelors, married, *, *, male, *, 127117
34, private, bachelors, married, *, *, male, *, 164474
34, private, bachelors, married, *, *, male, *, 189680
34, private, bachelors, married, *, *, male, *, 40998
34, private, bachelors, married, *, *, male, *, 197936
34, private, bachelors, married, *, *, male, *, 169255
34, private, bachelors, married, *, *, male, *, 12518
34, private, bachelors, married, *, *, male, *, 60850
34, private, bachelors, married, *, *, male, *, 98369
34, private, bachelors, married, *, *, male, *, 52972
34, private, bachelors, married, *, *, male, *, 165504
34, private, bachelors, married, *, *, male, *, 13102
34, private, bachelors, married, *, *, male, *, 180018
34, private, bachelors, married, *, *, male, *, 168052
34, private, bachelors, married, *, *, male, *, 57443
34, private, bachelors, married, *, *, male, *, 52979
34, private, bachelors, married, *, *, male, *, 24855
35, private, bachelors, married, *, *, male, *, 28373
35, private, bachelors, married, *, *, male, *, 130190
35, private, bachelors, married, *, *, male, *, 95018
35, private, bachelors, married, *, *, male, *, 173673
35, private, bachelors, married, *, *, male, *, 80442
35, private, bachelors, married, *, *, male, *, 36465
