17 - 25, *, *, married, *, *, male, *, 76623
22 - 23, *, *, not-married, *, *, female, *, 51241
22 - 23, *, *, not-married, *, *, female, *, 103372
22 - 23, *, *, not-married, *, *, female, *, 75928
22 - 23, *, *, not-married, *, *, female, *, 42417
22 - 23, *, *, not-married, *, *, female, *, 112033
22 - 23, *, *, not-married, *, *, female, *, 89857
22 - 23, *, *, not-married, *, *, female, *, 82263
22 - 23, *, *, not-married, *, *, female, *, 111971
22 - 23, *, *, not-married, *, *, female, *, 119924
22 - 23, *, *, not-married, *, *, female, *, 54237
22 - 23, *, *, not-married, *, *, female, *, 75855
22 - 23, *, *, not-married, *, *, female, *, 77565
22 - 23, *, *, not-married, *, *, female, *, 62858
22 - 23, *, *, not-married, *, *, female, *, 71568
22 - 23, *, *, not-married, *, *, female, *, 85186
22 - 23, *, *, not-married, *, *, female, *, 79023
22 - 23, *, *, not-married, *, *, female, *, 56176
22 - 23, *, *, not-married, *, *, female, *, 63695
22 - 23, *, *, not-married, *, *, female, *, 44232
22 - 23, *, *, not-married, *, *, female, *, 116144
22 - 23, *, *, not-married, *, *, female, *, 78290
22 - 23, *, *, not-married, *, *, female, *, 65010
22 - 23, *, *, not-married, *, *, female, *, 74187
22 - 23, *, *, not-married, *, *, female, *, 110062
22 - 23, *, *, not-married, *, *, female, *, 63119
22 - 23, *, *, not-married, *, *, female, *, 49578
22 - 23, *, *, not-married, *, *, female, *, 71903
22 - 23, *, *, not-married, *, *, female, *, 92218
22 - 23, *, *, not-married, *, *, female, *, 94277
22 - 23, *, *, not-married, *, *, female, *, 65209
22 - 23, *, *, not-married, *, *, female, *, 61071
22 - 23, *, *, not-married, *, *, female, *, 97113
22 - 23, *, *, not-married, *, *, female, *, 82404
22 - 23, *, *, not-married, *, *, female, *, 48037
22 - 23, *, *, not-married, *, *, female, *, 106723
22 - 23, *, *, not-married, *, *, female, *, 80487
22 - 23, *, *, not-married, *, *, female, *, 58934
22 - 23, *, *, not-married, *, *, female, *, 50153
22 - 23, *, *, not-married, *, *, female, *, 45975
22 - 23, *, *, not-married, *, *, female, *, 83650
22 - 23, *, *, not-married, *, *, female, *, 54186
22 - 23, *, *, not-married, *, *, female, *, 55539
22 - 23, *, *, not-married, *, *, female, *, 90551
22 - 23, *, *, not-married, *, *, female, *, 59606
22 - 23, *, *, not-married, *, *, female, *, 96425
22 - 23, *, *, not-married, *, *, female, *, 123719
22 - 23, *, *, not-married, *, *, female, *, 56846
22 - 23, *, *, not-married, *, *, female, *, 117044
22 - 23, *, *, not-married, *, *, female, *, 106549
22 - 23, *, *, not-married, *, *, female, *, 37973
22 - 23, *, *, not-married, *, *, female, *, 120799
22 - 23, *, *, not-married, *, *, female, *, 68786
22 - 23, *, *, not-married, *, *, female, *, 87464
22 - 23, *, *, not-married, *, *, female, *, 63236
22 - 23, *, *, not-married, *, *, female, *, 68681
22 - 23, *, *, not-married, *, *, female, *, 59461
22 - 23, *, *, not-married, *, *, female, *, 83015
22 - 23, *, *, not-married, *, *, female, *, 76050
22 - 23, *, *, not-married, *, *, female, *, 70522
22 - 23, *, *, not-married, *, *, female, *, 90143
22 - 23, *, *, not-married, *, *, female, *, 100108
22 - 23, *, *, not-married, *, *, female, *, 48347
22 - 23, *, *, not-married, *, *, female, *, 97927
22 - 23, *, *, not-married, *, *, female, *, 85829
22 - 23, *, *, not-married, *, *, female, *, 119779
22 - 23, *, *, not-married, *, *, female, *, 52475
22 - 23, *, *, not-married, *, *, female, *, 60976
22 - 23, *, *, not-married, *, *, female, *, 69494
22 - 23, *, *, not-married, *, *, female, *, 75282
22 - 23, *, *, not-married, *, *, female, *, 85930
22 - 23, *, *, not-married, *, *, female, *, 85960
22 - 23, *, *, not-married, *, *, female, *, 50281
22 - 23, *, *, not-married, *, *, female, *, 106061
22 - 23, *, *, not-married, *, *, female, *, 62055
22 - 23, *, *, not-married, *, *, female, *, 115890
22 - 23, *, *, not-married, *, *, female, *, 115910
22 - 23, *, *, not-married, *, *, female, *, 46679
22 - 23, *, *, not-married, *, *, female, *, 109321
22 - 23, *, *, not-married, *, *, female, *, 94657
22 - 23, *, *, not-married, *, *, female, *, 82498
22 - 23, *, *, not-married, *, *, female, *, 46950
22 - 23, *, *, not-married, *, *, female, *, 52545
22 - 23, *, *, not-married, *, *, female, *, 72932
22 - 23, *, *, not-married, *, *, female, *, 55148
22 - 23, *, *, not-married, *, *, female, *, 36220
22 - 23, *, *, not-married, *, *, female, *, 64228
22 - 23, *, *, not-married, *, *, female, *, 58817
22 - 23, *, *, not-married, *, *, female, *, 92120
22 - 23, *, *, not-married, *, *, female, *, 52470
22 - 23, *, *, not-married, *, *, female, *, 76203
22 - 23, *, *, not-married, *, *, female, *, 89715
22 - 23, *, *, not-married, *, *, female, *, 40138
22 - 23, *, *, not-married, *, *, female, *, 48527
22 - 23, *, *, not-married, *, *, female, *, 80014
22 - 23, *, *, not-married, *, *, female, *, 66259
22 - 23, *, *, not-married, *, *, female, *, 92321
22 - 23, *, *, not-married, *, *, female, *, 59683
22 - 23, *, *, not-married, *, *, female, *, 58001
22 - 23, *, *, not-married, *, *, female, *, 72503
22 - 23, *, *, not-married, *, *, female, *, 66313
22 - 23, *, *, not-married, *, *, female, *, 42449
22 - 23, *, *, not-married, *, *, female, *, 70735
22 - 23, *, *, not-married, *, *, female, *, 49206
22 - 23, *, *, not-married, *, *, female, *, 67674
22 - 23, *, *, not-married, *, *, female, *, 94724
22 - 23, *, *, not-married, *, *, female, *, 55036
22 - 23, *, *, not-married, *, *, female, *, 46071
22 - 23, *, *, not-married, *, *, female, *, 76758
22 - 23, *, *, not-married, *, *, female, *, 101979
22 - 23, *, *, not-married, *, *, female, *, 41359
22 - 23, *, *, not-married, *, *, female, *, 86836
22 - 23, *, *, not-married, *, *, female, *, 112593
22 - 23, *, *, not-married, *, *, female, *, 136984
22 - 23, *, *, not-married, *, *, female, *, 113309
22 - 23, *, *, not-married, *, *, female, *, 95744
22 - 23, *, *, not-married, *, *, female, *, 107373
22 - 23, *, *, not-married, *, *, female, *, 81003
22 - 23, *, *, not-married, *, *, female, *, 47543
22 - 23, *, *, not-married, *, *, female, *, 76529
22 - 23, *, *, not-married, *, *, female, *, 36967
22 - 23, *, *, not-married, *, *, female, *, 77749
22 - 23, *, *, not-married, *, *, female, *, 116618
22 - 23, *, *, not-married, *, *, female, *, 138416
22 - 23, *, *, not-married, *, *, female, *, 91888
22 - 23, *, *, not-married, *, *, female, *, 94847
22 - 23, *, *, not-married, *, *, female, *, 54220
22 - 23, *, *, not-married, *, *, female, *, 124862
22 - 23, *, *, not-married, *, *, female, *, 74409
22 - 23, *, *, not-married, *, *, female, *, 49947
22 - 23, *, *, not-married, *, *, female, *, 92088
22 - 23, *, *, not-married, *, *, female, *, 116982
22 - 23, *, *, not-married, *, *, female, *, 46392
22 - 23, *, *, not-married, *, *, female, *, 74188
22 - 23, *, *, not-married, *, *, female, *, 82161
22 - 23, *, *, not-married, *, *, female, *, 43937
22 - 23, *, *, not-married, *, *, female, *, 59506
22 - 23, *, *, not-married, *, *, female, *, 69376
22 - 23, *, *, not-married, *, *, female, *, 69363
22 - 23, *, *, not-married, *, *, female, *, 95392
22 - 23, *, *, not-married, *, *, female, *, 52989
22 - 23, *, *, not-married, *, *, female, *, 36902
22 - 23, *, *, not-married, *, *, female, *, 53310
22 - 23, *, *, not-married, *, *, female, *, 74921
22 - 23, *, *, not-married, *, *, female, *, 126242
22 - 23, *, *, not-married, *, *, female, *, 51063
22 - 23, *, *, not-married, *, *, female, *, 73972
22 - 23, *, *, not-married, *, *, female, *, 64052
22 - 23, *, *, not-married, *, *, female, *, 88915
22 - 23, *, *, not-married, *, *, female, *, 76620
22 - 23, *, *, not-married, *, *, female, *, 67190
22 - 23, *, *, not-married, *, *, female, *, 52901
22 - 23, *, *, not-married, *, *, female, *, 65822
22 - 23, *, *, not-married, *, *, female, *, 71957
22 - 23, *, *, not-married, *, *, female, *, 108438
22 - 23, *, *, not-married, *, *, female, *, 85585
22 - 23, *, *, not-married, *, *, female, *, 73820
22 - 23, *, *, not-married, *, *, female, *, 40695
22 - 23, *, *, not-married, *, *, female, *, 65622
22 - 23, *, *, not-married, *, *, female, *, 95153
22 - 23, *, *, not-married, *, *, female, *, 40178
22 - 23, *, *, not-married, *, *, female, *, 75731
22 - 23, *, *, not-married, *, *, female, *, 94688
22 - 23, *, *, not-married, *, *, female, *, 98951
22 - 23, *, *, not-married, *, *, female, *, 66720
22 - 23, *, *, not-married, *, *, female, *, 41599
22 - 23, *, *, not-married, *, *, female, *, 100313
22 - 23, *, *, not-married, *, *, female, *, 88221
22 - 23, *, *, not-married, *, *, female, *, 106751
22 - 23, *, *, not-married, *, *, female, *, 73758
22 - 23, *, *, not-married, *, *, female, *, 54202
22 - 23, *, *, not-married, *, *, female, *, 129544
22 - 23, *, *, not-married, *, *, female, *, 59472
22 - 23, *, *, not-married, *, *, female, *, 113128
22 - 23, *, *, not-married, *, *, female, *, 70038
22 - 23, *, *, not-married, *, *, female, *, 70254
22 - 23, *, *, not-married, *, *, female, *, 107218
22 - 23, *, *, not-married, *, *, female, *, 96608
22 - 23, *, *, not-married, *, *, female, *, 46030
22 - 23, *, *, not-married, *, *, female, *, 47674
22 - 23, *, *, not-married, *, *, female, *, 86571
22 - 23, *, *, not-married, *, *, female, *, 48204
22 - 23, *, *, not-married, *, *, female, *, 62916
22 - 23, *, *, not-married, *, *, female, *, 35745
22 - 23, *, *, not-married, *, *, female, *, 71047
22 - 23, *, *, not-married, *, *, female, *, 79300
22 - 23, *, *, not-married, *, *, female, *, 40167
22 - 23, *, *, not-married, *, *, female, *, 38625
22 - 23, *, *, not-married, *, *, female, *, 80556
22 - 23, *, *, not-married, *, *, female, *, 72711
22 - 23, *, *, not-married, *, *, female, *, 40545
22 - 23, *, *, not-married, *, *, female, *, 90555
22 - 23, *, *, not-married, *, *, female, *, 92946
22 - 23, *, *, not-married, *, *, female, *, 42958
22 - 23, *, *, not-married, *, *, female, *, 47841
22 - 23, *, *, not-married, *, *, female, *, 93933
22 - 23, *, *, not-married, *, *, female, *, 45026
22 - 23, *, *, not-married, *, *, female, *, 47488
22 - 23, *, *, not-married, *, *, female, *, 79977
22 - 23, *, *, not-married, *, *, female, *, 52297
22 - 23, *, *, not-married, *, *, female, *, 63856
22 - 23, *, *, not-married, *, *, female, *, 52870
22 - 23, *, *, not-married, *, *, female, *, 51912
22 - 23, *, *, not-married, *, *, female, *, 51845
22 - 23, *, *, not-married, *, *, female, *, 65795
22 - 23, *, *, not-married, *, *, female, *, 99457
22 - 23, *, *, not-married, *, *, female, *, 50993
22 - 23, *, *, not-married, *, *, female, *, 78197
22 - 23, *, *, not-married, *, *, female, *, 53005
22 - 23, *, *, not-married, *, *, female, *, 48768
22 - 23, *, *, not-married, *, *, female, *, 40080
22 - 23, *, *, not-married, *, *, female, *, 38827
22 - 23, *, *, not-married, *, *, female, *, 85732
22 - 23, *, *, not-married, *, *, female, *, 99168
22 - 23, *, *, not-married, *, *, female, *, 39574
22 - 23, *, *, not-married, *, *, female, *, 71854
22 - 23, *, *, not-married, *, *, female, *, 106688
22 - 23, *, *, not-married, *, *, female, *, 68856
22 - 23, *, *, not-married, *, *, female, *, 74133
22 - 23, *, *, not-married, *, *, female, *, 48136
22 - 23, *, *, not-married, *, *, female, *, 93194
22 - 23, *, *, not-married, *, *, female, *, 65928
22 - 23, *, *, not-married, *, *, female, *, 57105
22 - 23, *, *, not-married, *, *, female, *, 95481
22 - 23, *, *, not-married, *, *, female, *, 90082
22 - 23, *, *, not-married, *, *, female, *, 64995
22 - 23, *, *, not-married, *, *, female, *, 48438
22 - 23, *, *, not-married, *, *, female, *, 55030
22 - 23, *, *, not-married, *, *, female, *, 67137
22 - 23, *, *, not-married, *, *, female, *, 115628
22 - 23, *, *, not-married, *, *, female, *, 59399
22 - 23, *, *, not-married, *, *, female, *, 52902
22 - 23, *, *, not-married, *, *, female, *, 98944
22 - 23, *, *, not-married, *, *, female, *, 100498
22 - 23, *, *, not-married, *, *, female, *, 91405
22 - 23, *, *, not-married, *, *, female, *, 72529
22 - 23, *, *, not-married, *, *, female, *, 72244
22 - 23, *, *, not-married, *, *, female, *, 62015
22 - 23, *, *, not-married, *, *, female, *, 45744
22 - 23, *, *, not-married, *, *, female, *, 71787
22 - 23, *, *, not-married, *, *, female, *, 87295
22 - 23, *, *, not-married, *, *, female, *, 92472
22 - 23, *, *, not-married, *, *, female, *, 92389
22 - 23, *, *, not-married, *, *, female, *, 61438
22 - 23, *, *, not-married, *, *, female, *, 93888
22 - 23, *, *, not-married, *, *, female, *, 71721
22 - 23, *, *, not-married, *, *, female, *, 53554
22 - 23, *, *, not-married, *, *, female, *, 126084
22 - 23, *, *, not-married, *, *, female, *, 68562
22 - 23, *, *, not-married, *, *, female, *, 69762
22 - 23, *, *, not-married, *, *, female, *, 42947
22 - 23, *, *, not-married, *, *, female, *, 91568
22 - 23, *, *, not-married, *, *, female, *, 62103
22 - 23, *, *, not-married, *, *, female, *, 81593
22 - 23, *, *, not-married, *, *, female, *, 58548
22 - 23, *, *, not-married, *, *, female, *, 105615
22 - 23, *, *, not-married, *, *, female, *, 37965
22 - 23, *, *, not-married, *, *, female, *, 45748
22 - 23, *, *, not-married, *, *, female, *, 44535
22 - 23, *, *, not-married, *, *, female, *, 69111
22 - 23, *, *, not-married, *, *, female, *, 56155
22 - 23, *, *, not-married, *, *, female, *, 77367
22 - 23, *, *, not-married, *, *, female, *, 83264
22 - 23, *, *, not-married, *, *, female, *, 70509
22 - 23, *, *, not-married, *, *, female, *, 47247
22 - 23, *, *, not-married, *, *, female, *, 63777
22 - 23, *, *, not-married, *, *, female, *, 75536
22 - 23, *, *, not-married, *, *, female, *, 94537
22 - 23, *, *, not-married, *, *, female, *, 86239
22 - 23, *, *, not-married, *, *, female, *, 57155
22 - 23, *, *, not-married, *, *, female, *, 49006
22 - 23, *, *, not-married, *, *, female, *, 40683
22 - 23, *, *, not-married, *, *, female, *, 118366
22 - 23, *, *, not-married, *, *, female, *, 41018
22 - 23, *, *, not-married, *, *, female, *, 62365
22 - 23, *, *, not-married, *, *, female, *, 36361
22 - 23, *, *, not-married, *, *, female, *, 96708
22 - 23, *, *, not-married, *, *, female, *, 90621
22 - 23, *, *, not-married, *, *, female, *, 92049
22 - 23, *, *, not-married, *, *, female, *, 85611
22 - 23, *, *, not-married, *, *, female, *, 61580
22 - 23, *, *, not-married, *, *, female, *, 59288
22 - 23, *, *, not-married, *, *, female, *, 68009
22 - 23, *, *, not-married, *, *, female, *, 58960
22 - 23, *, *, not-married, *, *, female, *, 49224
22 - 23, *, *, not-married, *, *, female, *, 68506
22 - 23, *, *, not-married, *, *, female, *, 79840
22 - 23, *, *, not-married, *, *, female, *, 57085
22 - 23, *, *, not-married, *, *, female, *, 122514
22 - 23, *, *, not-married, *, *, female, *, 62814
22 - 23, *, *, not-married, *, *, female, *, 43735
22 - 23, *, *, not-married, *, *, female, *, 87249
22 - 23, *, *, not-married, *, *, female, *, 40028
22 - 23, *, *, not-married, *, *, female, *, 56736
22 - 23, *, *, not-married, *, *, female, *, 65078
22 - 23, *, *, not-married, *, *, female, *, 81313
22 - 23, *, *, not-married, *, *, female, *, 52114
22 - 23, *, *, not-married, *, *, female, *, 77699
22 - 23, *, *, not-married, *, *, female, *, 53902
22 - 23, *, *, not-married, *, *, female, *, 19762
22 - 23, *, *, not-married, *, *, female, *, 106324
22 - 23, *, *, not-married, *, *, female, *, 77345
22 - 23, *, *, not-married, *, *, female, *, 64435
22 - 23, *, *, not-married, *, *, female, *, 79433
22 - 23, *, *, not-married, *, *, female, *, 70311
22 - 23, *, *, not-married, *, *, female, *, 85151
22 - 23, *, *, not-married, *, *, female, *, 98460
22 - 23, *, *, not-married, *, *, female, *, 85338
22 - 23, *, *, not-married, *, *, female, *, 35718
22 - 23, *, *, not-married, *, *, female, *, 101347
22 - 23, *, *, not-married, *, *, female, *, 48372
22 - 23, *, *, not-married, *, *, female, *, 56708
22 - 23, *, *, not-married, *, *, female, *, 58244
22 - 23, *, *, not-married, *, *, female, *, 61468
22 - 23, *, *, not-married, *, *, female, *, 85183
22 - 23, *, *, not-married, *, *, female, *, 125004
22 - 23, *, *, not-married, *, *, female, *, 75527
22 - 23, *, *, not-married, *, *, female, *, 50186
22 - 23, *, *, not-married, *, *, female, *, 52875
22 - 23, *, *, not-married, *, *, female, *, 40055
22 - 23, *, *, not-married, *, *, female, *, 74917
22 - 23, *, *, not-married, *, *, female, *, 121380
22 - 23, *, *, not-married, *, *, female, *, 68357
22 - 23, *, *, not-married, *, *, female, *, 91456
22 - 23, *, *, not-married, *, *, female, *, 52747
22 - 23, *, *, not-married, *, *, female, *, 40030
22 - 23, *, *, not-married, *, *, female, *, 78982
22 - 23, *, *, not-married, *, *, female, *, 95206
22 - 23, *, *, not-married, *, *, female, *, 99963
22 - 23, *, *, not-married, *, *, female, *, 72745
22 - 23, *, *, not-married, *, *, female, *, 66027
22 - 23, *, *, not-married, *, *, female, *, 72607
22 - 23, *, *, not-married, *, *, female, *, 89903
22 - 23, *, *, not-married, *, *, female, *, 53050
22 - 23, *, *, not-married, *, *, female, *, 49023
22 - 23, *, *, not-married, *, *, female, *, 50018
22 - 23, *, *, not-married, *, *, female, *, 83299
22 - 23, *, *, not-married, *, *, female, *, 111387
22 - 23, *, *, not-married, *, *, female, *, 71193
22 - 23, *, *, not-married, *, *, female, *, 59919
22 - 23, *, *, not-married, *, *, female, *, 71174
22 - 23, *, *, not-married, *, *, female, *, 106345
22 - 23, *, *, not-married, *, *, female, *, 125294
22 - 23, *, *, not-married, *, *, female, *, 107818
22 - 23, *, *, not-married, *, *, female, *, 95670
