17-37.0, *, pre-primary, married, *, *, male, *, <=50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, <=50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
38.0-90, *, bachelors, not-married, *, *, female, *, >50K
